episode_id,split,task,tool,tool_signature,features,length,stiffness,blocked_side,brace_available,fragile,ood_signature,oracle,oracle_reason,method,prediction,method_reason
1071,test,sweep_debris,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,behind,1,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
1071,test,sweep_debris,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,behind,1,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
1071,test,sweep_debris,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,behind,1,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
1071,test,sweep_debris,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,behind,1,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
1071,test,sweep_debris,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,behind,1,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
1072,test,tamp_powder,tool_035_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,1,top,1,0,0,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1072,test,tamp_powder,tool_035_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,1,top,1,0,0,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1072,test,tamp_powder,tool_035_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,1,top,1,0,0,False,too_compliant,static_affordance,True,task_feature_affordance_match
1072,test,tamp_powder,tool_035_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,1,top,1,0,0,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
1072,test,tamp_powder,tool_035_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,1,top,1,0,0,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1072,test,tamp_powder,tool_035_flat_edge+flat_end,flat_edge+flat_end,flat_edge+flat_end,3,1,top,1,0,0,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1073,test,sweep_debris,tool_003_flat_edge,flat_edge,flat_edge,5,1,inside,1,0,1,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1073,test,sweep_debris,tool_003_flat_edge,flat_edge,flat_edge,5,1,inside,1,0,1,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1073,test,sweep_debris,tool_003_flat_edge,flat_edge,flat_edge,5,1,inside,1,0,1,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1073,test,sweep_debris,tool_003_flat_edge,flat_edge,flat_edge,5,1,inside,1,0,1,True,valid_contact_trace,flat_pair_memory,False,unseen_task_tool_signature
1073,test,sweep_debris,tool_003_flat_edge,flat_edge,flat_edge,5,1,inside,1,0,1,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1073,test,sweep_debris,tool_003_flat_edge,flat_edge,flat_edge,5,1,inside,1,0,1,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1074,test,drag_distant_ring,tool_008_flat_edge,flat_edge,flat_edge,2,2,front,1,0,1,False,missing_feature:hook+long_shaft,contact_grammar,False,production_blocked_missing_hook
1074,test,drag_distant_ring,tool_008_flat_edge,flat_edge,flat_edge,2,2,front,1,0,1,False,missing_feature:hook+long_shaft,unordered_contacts,False,missing_static_contact_label
1074,test,drag_distant_ring,tool_008_flat_edge,flat_edge,flat_edge,2,2,front,1,0,1,False,missing_feature:hook+long_shaft,static_affordance,False,no_affordance_region_hook
1074,test,drag_distant_ring,tool_008_flat_edge,flat_edge,flat_edge,2,2,front,1,0,1,False,missing_feature:hook+long_shaft,flat_pair_memory,False,unseen_task_tool_signature
1074,test,drag_distant_ring,tool_008_flat_edge,flat_edge,flat_edge,2,2,front,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_side_gate,False,production_blocked_missing_hook
1074,test,drag_distant_ring,tool_008_flat_edge,flat_edge,flat_edge,2,2,front,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_brace_gate,False,production_blocked_missing_hook
1075,test,pry_lid,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,behind,1,0,1,False,too_short,contact_grammar,False,production_blocked_length
1075,test,pry_lid,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,behind,1,0,1,False,too_short,unordered_contacts,False,missing_static_contact_label
1075,test,pry_lid,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,behind,1,0,1,False,too_short,static_affordance,True,task_feature_affordance_match
1075,test,pry_lid,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,behind,1,0,1,False,too_short,flat_pair_memory,False,unseen_task_tool_signature
1075,test,pry_lid,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,behind,1,0,1,False,too_short,mutated_no_side_gate,False,production_blocked_length
1075,test,pry_lid,tool_000_flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,flat_edge+flat_end+wedge,1,3,behind,1,0,1,False,too_short,mutated_no_brace_gate,False,production_blocked_length
1076,test,sweep_debris,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,top,0,0,1,False,missing_feature:flat_edge,contact_grammar,False,production_blocked_missing_flat_edge
1076,test,sweep_debris,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,top,0,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
1076,test,sweep_debris,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,top,0,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
1076,test,sweep_debris,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,top,0,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
1076,test,sweep_debris,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,top,0,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
1076,test,sweep_debris,tool_089_soft_pad+wedge,soft_pad+wedge,soft_pad+wedge,3,2,top,0,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
1077,test,tamp_powder,spatula,flat_edge+flat_end,flat_edge+flat_end,2,2,under,1,1,0,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1077,test,tamp_powder,spatula,flat_edge+flat_end,flat_edge+flat_end,2,2,under,1,1,0,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1077,test,tamp_powder,spatula,flat_edge+flat_end,flat_edge+flat_end,2,2,under,1,1,0,False,too_compliant,static_affordance,True,task_feature_affordance_match
1077,test,tamp_powder,spatula,flat_edge+flat_end,flat_edge+flat_end,2,2,under,1,1,0,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
1077,test,tamp_powder,spatula,flat_edge+flat_end,flat_edge+flat_end,2,2,under,1,1,0,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1077,test,tamp_powder,spatula,flat_edge+flat_end,flat_edge+flat_end,2,2,under,1,1,0,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1078,test,sweep_debris,tool_044_flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,5,2,front,1,0,1,False,blocked_contact_side,contact_grammar,False,production_blocked_side
1078,test,sweep_debris,tool_044_flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,5,2,front,1,0,1,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
1078,test,sweep_debris,tool_044_flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,5,2,front,1,0,1,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
1078,test,sweep_debris,tool_044_flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,5,2,front,1,0,1,False,blocked_contact_side,flat_pair_memory,False,unseen_task_tool_signature
1078,test,sweep_debris,tool_044_flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,5,2,front,1,0,1,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1078,test,sweep_debris,tool_044_flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,flat_edge+hinge+long_shaft,5,2,front,1,0,1,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
1079,test,sweep_debris,tool_087_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,2,4,top,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1079,test,sweep_debris,tool_087_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,2,4,top,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1079,test,sweep_debris,tool_087_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,2,4,top,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1079,test,sweep_debris,tool_087_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,2,4,top,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
1079,test,sweep_debris,tool_087_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,2,4,top,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1079,test,sweep_debris,tool_087_flat_edge+hinge,flat_edge+hinge,flat_edge+hinge,2,4,top,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> lay_flat_edge_front -> sweep_with_support | hand:tool_handle,tool:target_front"
1080,test,pry_lid,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,under,1,1,1,False,missing_feature:wedge,contact_grammar,False,production_blocked_missing_wedge
1080,test,pry_lid,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,under,1,1,1,False,missing_feature:wedge,unordered_contacts,False,missing_static_contact_label
1080,test,pry_lid,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,under,1,1,1,False,missing_feature:wedge,static_affordance,False,no_affordance_region_wedge
1080,test,pry_lid,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,under,1,1,1,False,missing_feature:wedge,flat_pair_memory,False,unseen_task_tool_signature
1080,test,pry_lid,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,under,1,1,1,False,missing_feature:wedge,mutated_no_side_gate,False,production_blocked_missing_wedge
1080,test,pry_lid,tool_109_flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,flat_edge+long_shaft+soft_pad,4,3,under,1,1,1,False,missing_feature:wedge,mutated_no_brace_gate,False,production_blocked_missing_wedge
1081,test,pry_lid,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,none,0,1,0,False,breaks_fragile_target,contact_grammar,False,production_blocked_no_brace
1081,test,pry_lid,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,none,0,1,0,False,breaks_fragile_target,unordered_contacts,True,required_contacts_present_without_order_or_role
1081,test,pry_lid,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,none,0,1,0,False,breaks_fragile_target,static_affordance,True,task_feature_affordance_match
1081,test,pry_lid,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,none,0,1,0,False,breaks_fragile_target,flat_pair_memory,True,memorized_task_tool_signature
1081,test,pry_lid,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,none,0,1,0,False,breaks_fragile_target,mutated_no_side_gate,False,production_blocked_no_brace
1081,test,pry_lid,tool_082_long_shaft+wedge,long_shaft+wedge,long_shaft+wedge,5,5,none,0,1,0,False,breaks_fragile_target,mutated_no_brace_gate,False,production_blocked_fragility
1082,test,press_recessed_button,tool_052_hook+soft_pad,hook+soft_pad,hook+soft_pad,3,3,top,1,0,1,False,missing_feature:narrow_tip,contact_grammar,False,production_blocked_missing_narrow_tip
1082,test,press_recessed_button,tool_052_hook+soft_pad,hook+soft_pad,hook+soft_pad,3,3,top,1,0,1,False,missing_feature:narrow_tip,unordered_contacts,False,missing_static_contact_label
1082,test,press_recessed_button,tool_052_hook+soft_pad,hook+soft_pad,hook+soft_pad,3,3,top,1,0,1,False,missing_feature:narrow_tip,static_affordance,False,no_affordance_region_narrow_tip
1082,test,press_recessed_button,tool_052_hook+soft_pad,hook+soft_pad,hook+soft_pad,3,3,top,1,0,1,False,missing_feature:narrow_tip,flat_pair_memory,False,unseen_task_tool_signature
1082,test,press_recessed_button,tool_052_hook+soft_pad,hook+soft_pad,hook+soft_pad,3,3,top,1,0,1,False,missing_feature:narrow_tip,mutated_no_side_gate,False,production_blocked_missing_narrow_tip
1082,test,press_recessed_button,tool_052_hook+soft_pad,hook+soft_pad,hook+soft_pad,3,3,top,1,0,1,False,missing_feature:narrow_tip,mutated_no_brace_gate,False,production_blocked_missing_narrow_tip
1083,test,drag_distant_ring,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,missing_feature:hook+long_shaft,contact_grammar,False,production_blocked_missing_hook
1083,test,drag_distant_ring,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,missing_feature:hook+long_shaft,unordered_contacts,False,missing_static_contact_label
1083,test,drag_distant_ring,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,missing_feature:hook+long_shaft,static_affordance,False,no_affordance_region_hook
1083,test,drag_distant_ring,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,missing_feature:hook+long_shaft,flat_pair_memory,False,unseen_task_tool_signature
1083,test,drag_distant_ring,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_side_gate,False,production_blocked_missing_hook
1083,test,drag_distant_ring,tool_019_flat_end+soft_pad,flat_end+soft_pad,flat_end+soft_pad,3,1,under,1,0,1,False,missing_feature:hook+long_shaft,mutated_no_brace_gate,False,production_blocked_missing_hook
1084,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,top,1,0,0,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
1084,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,top,1,0,0,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1084,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,top,1,0,0,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1084,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,top,1,0,0,True,valid_contact_trace,flat_pair_memory,True,memorized_task_tool_signature
1084,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,top,1,0,0,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
1084,test,press_recessed_button,tool_093_narrow_tip,narrow_tip,narrow_tip,5,5,top,1,0,0,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> align_tip_normal -> press_without_slip | hand:tool_handle,tool:target_front"
1085,test,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,1,0,0,False,blocked_contact_side,contact_grammar,False,production_blocked_side
1085,test,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,1,0,0,False,blocked_contact_side,unordered_contacts,True,required_contacts_present_without_order_or_role
1085,test,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,1,0,0,False,blocked_contact_side,static_affordance,True,task_feature_affordance_match
1085,test,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,1,0,0,False,blocked_contact_side,flat_pair_memory,True,memorized_task_tool_signature
1085,test,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,1,0,0,False,blocked_contact_side,mutated_no_side_gate,True,"grasp_handle -> thread_hook_inside -> drag_with_tension | hand:tool_handle,tool:target_inside"
1085,test,drag_distant_ring,hook_rod,hook+long_shaft,hook+long_shaft,4,3,inside,1,0,0,False,blocked_contact_side,mutated_no_brace_gate,False,production_blocked_side
1086,test,tamp_powder,tool_060_flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,2,1,inside,1,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1086,test,tamp_powder,tool_060_flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,2,1,inside,1,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1086,test,tamp_powder,tool_060_flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,2,1,inside,1,0,1,False,too_compliant,static_affordance,True,task_feature_affordance_match
1086,test,tamp_powder,tool_060_flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,2,1,inside,1,0,1,False,too_compliant,flat_pair_memory,False,unseen_task_tool_signature
1086,test,tamp_powder,tool_060_flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,2,1,inside,1,0,1,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1086,test,tamp_powder,tool_060_flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,flat_end+long_shaft+narrow_tip,2,1,inside,1,0,1,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1087,test,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,contact_grammar,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1087,test,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,unordered_contacts,True,required_contacts_present_without_order_or_role
1087,test,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,static_affordance,True,task_feature_affordance_match
1087,test,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,flat_pair_memory,False,unseen_task_tool_signature
1087,test,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,mutated_no_side_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1087,test,pull_occluded_object,tool_095_flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,flat_edge+hook+long_shaft,5,3,front,1,0,1,True,valid_contact_trace,mutated_no_brace_gate,True,"grasp_handle -> seat_hook_behind -> draw_along_axis | hand:tool_handle,tool:target_behind"
1088,test,press_recessed_button,tool_047_flat_end,flat_end,flat_end,1,4,front,1,0,1,False,missing_feature:narrow_tip,contact_grammar,False,production_blocked_missing_narrow_tip
1088,test,press_recessed_button,tool_047_flat_end,flat_end,flat_end,1,4,front,1,0,1,False,missing_feature:narrow_tip,unordered_contacts,False,missing_static_contact_label
1088,test,press_recessed_button,tool_047_flat_end,flat_end,flat_end,1,4,front,1,0,1,False,missing_feature:narrow_tip,static_affordance,False,no_affordance_region_narrow_tip
1088,test,press_recessed_button,tool_047_flat_end,flat_end,flat_end,1,4,front,1,0,1,False,missing_feature:narrow_tip,flat_pair_memory,False,unseen_task_tool_signature
1088,test,press_recessed_button,tool_047_flat_end,flat_end,flat_end,1,4,front,1,0,1,False,missing_feature:narrow_tip,mutated_no_side_gate,False,production_blocked_missing_narrow_tip
1088,test,press_recessed_button,tool_047_flat_end,flat_end,flat_end,1,4,front,1,0,1,False,missing_feature:narrow_tip,mutated_no_brace_gate,False,production_blocked_missing_narrow_tip
1089,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,top,1,0,0,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1089,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,top,1,0,0,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1089,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,top,1,0,0,False,too_compliant,static_affordance,True,task_feature_affordance_match
1089,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,top,1,0,0,False,too_compliant,flat_pair_memory,True,memorized_task_tool_signature
1089,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,top,1,0,0,False,too_compliant,mutated_no_side_gate,False,production_blocked_stiffness
1089,test,tamp_powder,tool_045_flat_end,flat_end,flat_end,4,2,top,1,0,0,False,too_compliant,mutated_no_brace_gate,False,production_blocked_stiffness
1090,test,drag_distant_ring,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,front,1,1,1,False,missing_feature:hook+long_shaft,contact_grammar,False,production_blocked_missing_hook
1090,test,drag_distant_ring,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,front,1,1,1,False,missing_feature:hook+long_shaft,unordered_contacts,False,missing_static_contact_label
1090,test,drag_distant_ring,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,front,1,1,1,False,missing_feature:hook+long_shaft,static_affordance,False,no_affordance_region_hook
1090,test,drag_distant_ring,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,front,1,1,1,False,missing_feature:hook+long_shaft,flat_pair_memory,False,unseen_task_tool_signature
1090,test,drag_distant_ring,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,front,1,1,1,False,missing_feature:hook+long_shaft,mutated_no_side_gate,False,production_blocked_missing_hook
1090,test,drag_distant_ring,tool_005_hinge+narrow_tip,hinge+narrow_tip,hinge+narrow_tip,1,2,front,1,1,1,False,missing_feature:hook+long_shaft,mutated_no_brace_gate,False,production_blocked_missing_hook
1091,test,sweep_debris,tool_029_long_shaft+soft_pad,long_shaft+soft_pad,long_shaft+soft_pad,5,3,front,0,0,1,False,missing_feature:flat_edge,contact_grammar,False,production_blocked_missing_flat_edge
1091,test,sweep_debris,tool_029_long_shaft+soft_pad,long_shaft+soft_pad,long_shaft+soft_pad,5,3,front,0,0,1,False,missing_feature:flat_edge,unordered_contacts,False,missing_static_contact_label
1091,test,sweep_debris,tool_029_long_shaft+soft_pad,long_shaft+soft_pad,long_shaft+soft_pad,5,3,front,0,0,1,False,missing_feature:flat_edge,static_affordance,False,no_affordance_region_flat_edge
1091,test,sweep_debris,tool_029_long_shaft+soft_pad,long_shaft+soft_pad,long_shaft+soft_pad,5,3,front,0,0,1,False,missing_feature:flat_edge,flat_pair_memory,False,unseen_task_tool_signature
1091,test,sweep_debris,tool_029_long_shaft+soft_pad,long_shaft+soft_pad,long_shaft+soft_pad,5,3,front,0,0,1,False,missing_feature:flat_edge,mutated_no_side_gate,False,production_blocked_missing_flat_edge
1091,test,sweep_debris,tool_029_long_shaft+soft_pad,long_shaft+soft_pad,long_shaft+soft_pad,5,3,front,0,0,1,False,missing_feature:flat_edge,mutated_no_brace_gate,False,production_blocked_missing_flat_edge
1092,test,press_recessed_button,tool_006_soft_pad,soft_pad,soft_pad,4,3,none,1,0,1,False,missing_feature:narrow_tip,contact_grammar,False,production_blocked_missing_narrow_tip
1092,test,press_recessed_button,tool_006_soft_pad,soft_pad,soft_pad,4,3,none,1,0,1,False,missing_feature:narrow_tip,unordered_contacts,False,missing_static_contact_label
1092,test,press_recessed_button,tool_006_soft_pad,soft_pad,soft_pad,4,3,none,1,0,1,False,missing_feature:narrow_tip,static_affordance,False,no_affordance_region_narrow_tip
1092,test,press_recessed_button,tool_006_soft_pad,soft_pad,soft_pad,4,3,none,1,0,1,False,missing_feature:narrow_tip,flat_pair_memory,False,unseen_task_tool_signature
1092,test,press_recessed_button,tool_006_soft_pad,soft_pad,soft_pad,4,3,none,1,0,1,False,missing_feature:narrow_tip,mutated_no_side_gate,False,production_blocked_missing_narrow_tip
1092,test,press_recessed_button,tool_006_soft_pad,soft_pad,soft_pad,4,3,none,1,0,1,False,missing_feature:narrow_tip,mutated_no_brace_gate,False,production_blocked_missing_narrow_tip
1093,test,tamp_powder,tool_036_hook+wedge,hook+wedge,hook+wedge,4,4,front,1,0,1,False,missing_feature:flat_end,contact_grammar,False,production_blocked_missing_flat_end
1093,test,tamp_powder,tool_036_hook+wedge,hook+wedge,hook+wedge,4,4,front,1,0,1,False,missing_feature:flat_end,unordered_contacts,False,missing_static_contact_label
1093,test,tamp_powder,tool_036_hook+wedge,hook+wedge,hook+wedge,4,4,front,1,0,1,False,missing_feature:flat_end,static_affordance,False,no_affordance_region_flat_end
1093,test,tamp_powder,tool_036_hook+wedge,hook+wedge,hook+wedge,4,4,front,1,0,1,False,missing_feature:flat_end,flat_pair_memory,False,unseen_task_tool_signature
1093,test,tamp_powder,tool_036_hook+wedge,hook+wedge,hook+wedge,4,4,front,1,0,1,False,missing_feature:flat_end,mutated_no_side_gate,False,production_blocked_missing_flat_end
1093,test,tamp_powder,tool_036_hook+wedge,hook+wedge,hook+wedge,4,4,front,1,0,1,False,missing_feature:flat_end,mutated_no_brace_gate,False,production_blocked_missing_flat_end
1094,test,press_recessed_button,tool_083_narrow_tip+soft_pad+wedge,narrow_tip+soft_pad+wedge,narrow_tip+soft_pad+wedge,4,1,behind,0,0,1,False,too_compliant,contact_grammar,False,production_blocked_stiffness
1094,test,press_recessed_button,tool_083_narrow_tip+soft_pad+wedge,narrow_tip+soft_pad+wedge,narrow_tip+soft_pad+wedge,4,1,behind,0,0,1,False,too_compliant,unordered_contacts,True,required_contacts_present_without_order_or_role
1094,test,press_recessed_button,tool_083_narrow_tip+soft_pad+wedge,narrow_tip+soft_pad+wedge,narrow_tip+soft_pad+wedge,4,1,behind,0,0,1,False,too_compliant,static_affordance,False,soft_region_penalty
